RANK,ROLL No,Inst Code,Branch Code
15814,7042138,113,4104
15822,6143035,106,4101
15827,4008281,119,4125
15835,1088113,112,4109
15838,4013326,105,4128
15843,2072211,118,4125
15852,2059087,109,4111
15855,2041041,116,4109
15857,2026246,113,5507
15859,7045301,116,5267
15879,2026307,106,5208
15888,6167170,106,5251
15890,2083305,109,4205
15892,1088130,117,4124
15893,2071018,116,4106
15894,4019112,114,4130
15899,2071017,103,4187
15903,1017051,108,4110
15905,2031032,104,4139
15909,2050014,113,5503
15912,3028008,116,5240
15921,6104140,110,5207
15922,2007489,108,4125
15936,2084053,113,4125
15937,6136126,112,4109
15940,4013387,115,4107
15941,5014045,116,4111
15942,3032054,109,4103
15951,4037202,105,4128
15958,4017083,106,5247
15965,2080135,109,4111
15971,1059056,106,5504
15973,4031448,109,4201
15975,5009176,105,4128
15977,6133310,109,4111
15981,2080159,104,4112
15988,6051265,120,4109
15994,2031111,102,4109
15999,6140184,122,4109
16000,1087045,106,5248
16003,4062063,116,5254
16007,2032354,116,5267
16010,1071019,109,4107
16013,2084444,109,4111
16015,5065230,106,5101
16020,5024133,114,4129
16021,4052070,114,4117
16022,1082013,106,5248
16024,1053010,118,4125
16030,1066008,116,5290
16032,5064141,106,5225
16034,5023214,114,4130
16036,2064149,116,4130
16047,6052244,117,4104
16048,6133154,106,5208
16051,1052340,106,4115
16055,5003466,121,4109
16056,2060072,109,4109
16060,1076187,113,5303
16068,2068253,106,5247
16069,1026214,110,5601
16085,1079112,102,4107
16086,4034021,122,4125
16092,7042115,103,4110
16096,5007003,109,4202
16115,2067169,122,4111
16116,4014292,105,4128
16119,2071034,117,4108
16121,1057222,119,4125
16139,3012030,112,4109
16141,2043023,113,5302
16156,5005395,112,4109
16160,2061190,105,4128
16162,6050164,121,4109
16168,6114259,116,4130
16175,2047195,123,4125
16177,2078230,102,4109
16178,5065020,113,5101
16183,2004152,104,4109
16185,1052523,116,4130
16194,1057166,106,5225
16199,3015129,109,4205
16204,6150020,119,4110
16208,2042047,122,4107
16210,4010180,109,4205
16212,1017025,122,4125
16215,4043259,120,4125
16218,3025098,116,4130
16219,2069300,120,4125
16220,5031064,106,5248
16226,4040291,118,4125
16227,1008059,113,5101
16228,1012028,118,4125
16231,2049232,109,4111
16238,6123043,116,4109
16241,6032008,113,4125
16248,5018215,106,5507
16252,6110074,113,4104
16259,6068203,109,4111
16267,6030148,101,4110
16270,4046136,119,4125
16271,3023114,116,4130
16278,6022096,106,5506
16281,5003410,118,4125
16285,2006092,105,4128
16291,5035068,102,4125
16293,5070088,113,5303
16295,2064264,116,4130
16297,7031192,102,4107
16305,6135089,123,4125
16315,6044016,107,4111
16327,6156150,101,4110
16330,6155228,123,4125
16332,2074152,114,4130
16336,3022131,112,4107
16338,2037301,116,5240
16339,2070510,115,4107
16345,3032052,114,4130
16346,3022017,116,5290
16351,6061057,112,4109
16362,4009150,113,4111
16365,1067196,123,4125
16368,5021012,114,4119
16380,4006284,116,4130
16384,2084464,106,4102
16395,4056064,116,4130
16396,5065190,112,4107
16397,5005471,106,5208
16399,6035352,121,4107
16400,6107013,110,5227
16401,6115070,118,4110
16403,1091034,106,5101
16410,4055149,109,4125
16412,1092159,106,5248
16427,6097237,110,5601
16433,6053173,123,4125
16437,2074210,101,4127
16438,7035139,113,4135
16439,6031333,117,4104
16440,5075144,116,4173
16447,6043066,121,4109
16462,2041298,117,4104
16476,7037120,109,4125
16478,2013164,113,5101
16488,6134017,114,5305
16491,6071100,112,4107
16492,5065510,112,4107
16493,4007069,117,4110
16495,2045064,104,4109
16496,5004241,114,4130
16502,2046121,114,4117
16506,6120111,121,4107
16514,2032659,113,5303
16521,2084189,109,4202
16538,3039021,122,4111
16539,5074054,113,4109
16544,6143048,114,4114
16551,5004048,106,5239
16553,1050020,102,4125
16554,1024017,108,4143
16556,6030410,118,4125
16559,4020013,116,4111
16561,4015072,113,5302
16562,4061003,112,4107
16564,6061199,109,4205
16566,2083064,109,4109
16567,2073028,106,5505
16581,5078116,116,5240
16585,2057005,116,4111
16589,4054281,114,4130
16590,2056224,102,4109
16594,1088018,102,4128
16601,3033183,106,5208
16603,2080155,106,4111
16606,1092005,106,5501
16610,3017171,117,4104
16611,4050133,123,4125
16612,7006216,104,4109
16614,3038071,113,5303
16618,5010140,123,4125
16619,4007016,115,4109
16623,6135187,101,4127
16627,2087024,121,4107
16636,4012024,112,4109
16648,2080134,101,4127
16657,2026073,113,5101
16662,2072031,110,5201
16664,6082017,120,4109
16668,4039121,109,4203
16673,2027020,112,4127
16675,4035075,113,4135
16677,4036155,109,4205
16680,7025024,115,4109
16681,7014018,109,4109
16682,3019147,114,4131
16684,6128120,116,4110
16693,2060031,111,4111
16694,7026005,112,4107
16695,5068027,102,4128
16697,2002078,122,4125
16702,6144127,114,4110
16706,5065232,114,4130
16712,1079195,118,4125
16714,5068187,106,5507
16722,6135264,119,4125
16728,1026197,117,4104
16730,2072185,116,4110
16733,4009132,112,4110
16737,5033065,112,4107
16740,1050154,106,4111
16744,2082025,109,4107
16747,1072094,113,4135
16753,6030169,101,5286
16758,6099281,121,4107
16761,5074023,114,5305
16765,5045169,116,4110
16766,2082020,108,4143
16768,2083307,118,4125
16769,1062086,123,4125
16770,4051010,106,5239
16774,7002043,115,4127
16777,2007462,114,4131
16782,6046045,121,4125
16783,6108126,110,4125
16787,7001164,117,4124
16788,7023246,113,4109
16793,2071270,106,5203
16794,7031260,113,4111
16799,1042211,106,5507
16806,2084373,102,4109
16809,6052260,118,4125
16811,6120237,105,4110
16812,5028364,112,4107
16815,6057065,121,4109
16818,4026204,118,4125
16822,4012191,105,4128
16825,5034049,106,4107
16831,6133123,101,4127
16839,2005351,116,4130
16845,1064164,106,5248
16846,1049115,101,5260
16855,4058040,118,4125
16857,6047379,102,5217
16868,3019281,117,4104
16869,7031230,109,4205
16872,4055123,116,5240
16874,4007139,114,4130
16875,2069230,118,4125
16880,1054366,106,5203
16886,2001072,122,4109
16890,6049138,121,4109
16891,5066147,117,4104
16893,4022091,114,4130
16899,2021004,106,5101
16909,6048047,110,5227
16921,2041079,117,4114
16927,4003182,112,4107
16932,7018042,115,4127
16937,5061156,106,5203
16943,2082124,106,5248
16948,2050422,117,4104
16950,2067660,102,4109
16952,6068125,102,4107
16958,6071106,106,5208
16959,6124028,106,4101
16963,5035224,114,4130
16973,5027075,104,4124
16975,3038048,113,5302
16984,6165073,106,4109
16985,6050044,116,5209
16991,1049342,116,5240
16992,1053037,112,4107
17001,6129041,120,4110
17008,5057234,114,4130
17010,2086042,117,4104
17013,4050195,122,4111
17017,1005157,110,5601
17022,1091249,102,4107
17024,6097170,121,4109
17026,1053328,107,4124
17028,6044056,118,4125
17035,1072140,122,4125
17053,4004024,114,4119
17057,2042051,116,4173
17057,5057462,106,4122
17062,2012791,113,4114
17067,6044058,123,4110
17071,6137049,121,4107
17072,6031202,101,5288
17076,5025027,114,4130
17080,1059111,102,5235
17081,2013124,116,4106
17083,6110292,110,5601
17086,7030125,122,4125
17089,7016009,122,4125
17095,7005009,115,4127
17098,2068292,113,4111
17101,4039143,114,4110
17102,5006021,106,4109
17105,3019098,104,4117
17107,2061565,109,4111
17112,2070581,105,4128
17113,4022150,109,4201
17115,6031045,106,4107
17118,7045317,116,4106
17128,1042233,101,5288
17133,2064118,102,4109
17145,3035139,122,4125
17146,3015100,111,4123
17149,6146089,110,4125
17150,7036210,117,4114
17162,6103070,110,4117
17164,4026118,113,4135
17167,7037025,116,4126
17170,6061137,114,4117
17173,6022038,120,4109
17174,5023092,116,4110
17178,7002071,122,4125
17184,5004016,118,4110
17188,5023440,116,4130
17190,6044028,101,5260
17196,6105056,110,5601
17199,1003004,116,5240
17210,7017143,111,4110
17211,2056157,122,4125
17216,2066013,102,4109
17222,6044160,101,4127
17226,2011558,117,4104
17230,2071339,122,4125
17231,2063535,113,4135
17239,6047294,122,4125
17241,2038106,101,5288
17244,4004239,113,4135
17255,6040142,116,4173
17257,7017234,113,5507
17258,6148220,117,4114
17264,3030025,116,4111
17279,1076329,116,4130
17280,6140137,121,4109
17288,7038267,109,4125
17290,5005237,101,4110
17293,6135165,117,4114
17300,4019234,113,4111
17305,5002275,101,4127
17307,2065010,106,5501
17313,4061004,109,4107
17319,1028021,101,5243
17321,1076286,102,4101
17327,4043177,103,4117
17328,3032248,121,4109
17351,5030163,114,4130
17354,6101019,116,4106
17356,2054105,103,4117
17359,2067208,114,4119
17360,4015014,114,4119
17361,1088272,114,4117
17375,2056118,116,4130
17388,4034029,114,4130
17394,2080130,109,4205
17401,2085192,102,4107
17411,1058221,117,4104
17412,1091317,102,4109
17418,2086286,116,4130
17422,6127073,114,4114
17424,7034193,121,4107
17429,6033121,120,4109
17435,4042001,109,4101
17442,2013082,113,5302
17443,1065130,112,4127
17447,1088099,102,5217
17449,7019029,113,5302
17458,6155113,120,4109
17460,2049141,106,5248
17482,6130049,109,4101
17501,1086125,122,4125
17504,2005183,114,4119
17505,1061047,102,4128
17507,2038134,116,4130
17511,1017475,117,4104
17513,6144153,110,4111
17514,2041008,114,5307
17519,5080003,112,4107
17525,4023095,113,4111
17541,2065077,102,5217
17542,2072170,109,4201
17544,2080117,116,4130
17547,3021032,105,4111
17550,6043069,116,4126
17557,3019130,115,4127
17563,6095054,114,4119
17567,6135186,112,4107
17570,5070305,116,4130
17578,7047030,114,4119
17580,4050091,122,4125
17585,2026026,119,4125
17586,1057041,104,5210
17600,5078275,116,4130
17601,4034142,116,4173
17602,2066103,120,4109
17603,1063089,110,4125
17604,5022229,114,4131
17607,2078201,120,4109
17608,2081110,111,4123
17614,6126223,122,4109
17617,5019142,114,4131
17628,6105089,111,4123
17631,6158156,112,4107
17632,6018140,116,4130
17635,1031179,106,5101
17639,6127187,116,5232
17649,2069008,117,4110
17662,7013003,104,4125
17664,2066118,117,4104
17673,6113122,116,4130
17679,6118045,107,4107
17682,4045341,116,4130
17693,5023288,116,4130
17694,2063534,109,4125
17697,5002273,116,4130
17701,5003298,121,4107
17702,2086493,122,4109
17730,7042033,114,5306
17733,2056371,116,4130
17734,6033127,121,4107
17756,4014434,113,5101
17762,4029010,116,4111
17765,6062162,120,4109
17773,2070528,111,4123
17774,4009399,116,4130
17776,5067091,116,4173
17778,2081041,112,4127
17783,6096227,120,4109
17789,1005018,116,4106
17796,4045015,117,4110
17804,5022022,106,5101
17806,5006120,113,4135
17810,5063205,116,5101
17811,6088001,110,4132
17820,7004085,114,4119
17828,1062285,106,4125
17833,7035170,109,4201
17834,5019017,102,520E
17837,5010158,114,4131
17838,3011022,122,4109
17842,1059219,106,5203
17846,2034003,113,4125
17859,6102034,110,4125
17864,2065100,116,5247
17873,6095169,114,4117
17881,5006023,110,4127
17883,6140214,107,4111
17884,4041169,109,4125
17900,6095026,101,5243
17902,2020032,120,4109
17904,2070014,117,4109
17920,1073078,102,4107
17922,2068230,114,4131
17932,1049374,106,5225
17933,7033093,115,4127
17940,6148229,115,4127
17954,3031002,117,4110
17955,4022074,122,4109
17960,3011066,116,5232
17964,3034090,114,4117
17967,1050127,106,5203
17971,4034012,122,4109
17978,2083107,109,4109
17981,4001127,109,4201
17983,4008024,106,4110
17984,6077120,101,5243
17987,6115008,116,4173
17996,6117056,114,4130
18002,4038273,106,5101
18007,6068233,114,4110
18011,4039080,114,4110
18027,2043123,113,5502
18037,6117022,113,5302
18038,1092171,113,5507
18040,6139018,113,4107
18042,3034157,112,4127
18048,5048081,113,4111
18050,1064095,106,4125
18055,6129247,109,4201
18062,6134193,104,5254
18067,6085011,104,5210
18069,6114265,120,4109
18075,1083104,117,4104
18077,2041272,114,4129
18081,2088010,116,4173
18090,6044301,106,5501
18101,6085136,115,4127
18108,6147194,103,4117
18113,2013119,116,4106
18114,2057044,115,4124
18121,5009210,106,5201
18128,7041076,111,4123
18131,5002176,114,4119
18135,2067132,109,4205
18137,2002050,122,4107
18158,4042092,122,4107
18158,6128165,101,5243
18164,2073136,102,4125
18167,3004053,116,5240
18168,2011175,102,4117
18173,2071099,122,4109
18179,5030208,116,5204
18184,6096182,110,4125
18189,4012276,114,4131
18190,6062020,120,4111
18195,3018168,116,4106
18203,6143128,110,4109
18211,1082300,114,4129
18212,3038004,113,4125
18215,2057028,102,4128
18220,4012445,103,4117
18221,2056083,113,5507
18222,6121194,110,4111
18225,4010225,114,4131
18227,2062524,106,5203
18230,6133161,110,4125
18231,4043276,116,5232
18234,4011306,113,5302
18248,1061011,102,4125
18253,6147014,105,4111
18257,2084282,111,4123
18260,5030023,122,4109
18271,1091125,102,4107
18272,5014145,106,5503
18283,3026058,122,4109
18286,2078147,109,4125
18299,2051064,106,5203
18311,2078209,121,4107
18322,6031203,114,4131
18323,2066028,116,4130
18328,5033037,116,4130
18331,2064209,116,4106
18335,2011190,109,4111
18337,5006248,111,4110
18340,2084450,116,4173
18343,1006002,105,4110
18351,6144064,114,4114
18359,2088117,102,4101
18364,3028055,116,5247
18368,7047107,104,4109
18373,4045002,122,4109
18379,6049345,106,5501
18384,6046012,121,4109
18385,1087113,115,4127
18387,2063033,108,4143
18397,4011308,122,4107
18398,4050116,114,4119
18401,4031215,116,5247
18411,4019199,117,4124
18414,5052042,116,4106
18416,6105016,112,4127
18418,4034076,113,5503
18419,5026007,114,4130
18424,4032080,114,4129
18426,2012397,106,5101
18430,5030018,114,5306
18433,4057016,110,5601
18434,4057003,122,4110
18448,1090029,106,5101
18451,2075022,116,4106
18454,7027015,122,4109
18456,2085038,116,5209
18462,6030284,117,4114
18465,6068283,114,4131
18467,6061040,121,4111
18473,1073032,102,520C
18474,7042163,114,4110
18476,2050176,113,5101
18502,6114035,101,4111
18511,2081279,116,5232
18517,2081491,116,5247
18523,2086077,116,4106
18527,1080107,106,5203
18532,6147041,106,4105
18554,6129123,110,4125
18560,6145192,106,4111
18562,6150245,112,4127
18575,2050072,116,4106
18577,4003143,114,4129
18578,6139237,112,4127
18584,7032100,117,4116
18588,6006019,121,4111
18598,4054063,116,4173
18600,6142172,107,4185
18615,2046180,113,5302
18616,2061130,110,4109
18625,6046257,114,4110
18626,5072011,106,5505
18627,1067019,104,4136
18629,4009166,107,4111
18636,3045154,106,4125
18639,7047246,116,4173
18641,2055283,122,4107
18642,4012074,114,4129
18648,3033110,106,5505
18650,2063541,114,4119
18660,2012683,106,5101
18665,6125029,104,4112
18668,6131029,116,5247
18669,1048075,116,5291
18683,6131008,112,4127
18701,5047013,114,4129
18705,2083197,116,5247
18708,1076071,110,4125
18711,7032185,113,4111
18712,2083116,104,5210
18716,1031159,110,5601
18720,2077203,116,4173
18724,3003190,104,4124
18725,7018240,103,4110
18726,1090127,102,4107
18732,6039106,116,5247
18745,5079096,106,5501
18750,1076029,103,520D
18754,1082100,102,4117
18755,4019074,113,5507
18759,7045376,110,5601
18770,4004166,110,4125
18777,2035197,122,4107
18780,1089092,114,4129
18784,3025005,113,4107
18787,4019248,113,5302
18798,1004066,117,4114
18804,2054574,113,4111
18814,6064002,114,4130
18821,1029125,113,5302
18836,2080227,111,4110
18860,4017030,104,4136
18877,6123266,114,4110
18878,7022166,117,4116
18880,1059262,110,5601
18894,4026014,109,4109
18896,5031144,112,4127
18905,2029189,106,5505
18919,5007006,106,5239
18929,3003045,105,4110
18937,6140283,116,4110
18946,5005232,108,4143
18949,2062313,115,4110
18955,1069199,116,4173
18963,6107031,110,5227
18970,2054606,113,5503
18975,5068422,122,4107
18980,4039186,106,5101
18990,2046072,114,4110
19012,7015062,116,4130
19024,2039069,106,5101
19029,1075141,110,4110
19034,2033123,109,4125
19036,1067183,112,4127
19038,2050180,106,5503
19039,1058247,116,5206
19044,2051001,106,5501
19047,4014080,108,4143
19050,6033149,110,4125
19055,7023261,113,4111
19057,3039061,116,4106
19074,4032148,122,4107
19077,6133037,106,4170
19096,6034300,114,4119
19101,6046224,106,5505
19106,4002394,116,5232
19111,1004068,111,4110
19117,1064153,116,4106
19128,5005223,114,4129
19129,6128031,111,4111
19143,1006015,108,4143
19162,7018379,117,4124
19165,6028041,122,4111
19169,4014013,108,4143
19171,1064003,113,4125
19184,1077011,122,4107
19201,5075244,106,5222
19210,2084031,117,4125
19213,5015035,114,4130
19224,1014009,114,5307
19225,1067135,116,5232
19237,2060006,114,4129
19245,6051057,106,4170
19248,6149108,107,4111
19259,7021289,113,4111
19260,2084290,108,4143
19265,6045054,116,4173
19273,1089055,117,4125
19278,6095238,106,5101
19291,2083035,116,4173
19295,2025164,116,4106
19303,6033013,106,5210
19315,1065109,116,4173
19317,6030390,110,4107
19319,7002041,103,520D
19320,3003342,117,4114
19328,4066013,116,4130
19340,6045032,101,4109
19343,1060035,113,4107
19345,2070530,108,4143
19346,2045083,103,4110
19353,2075074,106,5505
19358,6032011,114,4130
19368,4009149,117,4124
19369,2083047,109,4109
19371,6099154,116,5290
19382,5004421,106,5505
19393,6045212,119,4110
19447,3029096,114,4119
19462,6162059,101,5255
19491,7047343,116,4106
